5100,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-02-12 00:54:00,5
2019-02-12 00:55:00,6
2019-02-12 00:56:00,6
2019-02-12 00:57:00,13
2019-02-12 00:58:00,10
2019-02-12 00:59:00,11
2019-02-12 01:00:00,7
2019-02-12 01:01:00,6
2019-02-12 01:02:00,10
2019-02-12 01:03:00,6
2019-02-12 01:04:00,5
2019-02-12 01:06:00,8
2019-02-12 01:07:00,8
2019-02-12 01:08:00,6
2019-02-12 01:09:00,17
2019-02-12 01:10:00,10
2019-02-12 01:11:00,6
2019-02-12 01:12:00,10
2019-02-12 01:13:00,5
2019-02-12 01:14:00,10
2019-02-12 01:15:00,5
2019-02-12 01:16:00,5
2019-02-12 01:17:00,8
2019-02-12 01:18:00,1
2019-02-12 01:19:00,11
2019-02-12 01:20:00,7
2019-02-12 01:21:00,5
2019-02-12 01:22:00,9
2019-02-12 01:23:00,9
2019-02-12 01:24:00,10
2019-02-12 01:25:00,5
2019-02-12 01:26:00,5
2019-02-12 01:27:00,8
2019-02-12 01:28:00,5
2019-02-12 01:29:00,11
2019-02-12 01:30:00,3
2019-02-12 01:31:00,5
2019-02-12 01:32:00,9
2019-02-12 01:33:00,5
2019-02-12 01:34:00,10
2019-02-12 01:35:00,5
2019-02-12 01:36:00,5
2019-02-12 01:37:00,8
2019-02-12 01:38:00,5
2019-02-12 01:39:00,10
2019-02-12 01:40:00,8
2019-02-12 01:41:00,6
2019-02-12 01:42:00,9
2019-02-12 01:43:00,5
2019-02-12 01:44:00,10
2019-02-12 01:47:00,8
2019-02-12 01:48:00,5
2019-02-12 01:49:00,10
2019-02-12 01:50:00,7
2019-02-12 01:51:00,5
2019-02-12 01:52:00,9
2019-02-12 01:53:00,10
2019-02-12 01:54:00,10
2019-02-12 01:55:00,5
2019-02-12 01:56:00,5
2019-02-12 01:57:00,6
2019-02-12 01:58:00,10
2019-02-12 01:59:00,10
2019-02-12 02:00:00,7
2019-02-12 02:01:00,5
2019-02-12 02:02:00,4
2019-02-12 02:03:00,5
2019-02-12 02:04:00,10
2019-02-12 02:05:00,5
2019-02-12 02:06:00,5
2019-02-12 02:07:00,9
2019-02-12 02:09:00,11
2019-02-12 02:10:00,6
2019-02-12 02:11:00,5
2019-02-12 02:12:00,9
2019-02-12 02:13:00,5
2019-02-12 02:14:00,10
2019-02-12 02:16:00,5
2019-02-12 02:17:00,6
2019-02-12 02:18:00,2
2019-02-12 02:19:00,10
2019-02-12 02:20:00,2
2019-02-12 02:21:00,5
2019-02-12 02:22:00,9
2019-02-12 02:24:00,10
2019-02-12 02:25:00,5
2019-02-12 02:26:00,5
2019-02-12 02:27:00,7
2019-02-12 02:28:00,3
2019-02-12 02:29:00,10
2019-02-12 02:30:00,7
2019-02-12 02:31:00,6
2019-02-12 02:32:00,9
2019-02-12 02:33:00,5
2019-02-12 02:34:00,5
2019-02-12 02:37:00,7
2019-02-12 02:38:00,11
2019-02-12 02:39:00,10
2019-02-12 02:40:00,8
2019-02-12 02:41:00,6
2019-02-12 02:42:00,4
2019-02-12 02:43:00,5
2019-02-12 02:44:00,10
2019-02-12 02:46:00,5
2019-02-12 02:47:00,7
2019-02-12 02:48:00,5
2019-02-12 02:49:00,10
2019-02-12 02:50:00,7
2019-02-12 02:51:00,5
2019-02-12 02:52:00,4
2019-02-12 02:53:00,10
2019-02-12 02:54:00,5
2019-02-12 02:55:00,4
2019-02-12 02:56:00,6
2019-02-12 02:57:00,7
2019-02-12 02:58:00,6
2019-02-12 02:59:00,6
2019-02-12 03:00:00,8
2019-02-12 03:02:00,9
2019-02-12 03:04:00,10
2019-02-12 03:05:00,1
2019-02-12 03:08:00,8
2019-02-12 03:09:00,10
2019-02-12 03:10:00,2
2019-02-12 03:11:00,5
2019-02-12 03:12:00,4
2019-02-12 03:13:00,5
2019-02-12 03:14:00,5
2019-02-12 03:16:00,5
2019-02-12 03:18:00,8
2019-02-12 03:19:00,5
2019-02-12 03:20:00,11
2019-02-12 03:22:00,9
2019-02-12 03:24:00,10
2019-02-12 03:25:00,5
2019-02-12 03:26:00,10
2019-02-12 03:28:00,8
2019-02-12 03:30:00,12
2019-02-12 03:32:00,9
2019-02-12 03:34:00,12
2019-02-12 03:36:00,7
2019-02-12 03:37:00,5
2019-02-12 03:38:00,3
2019-02-12 03:39:00,5
2019-02-12 03:40:00,10
2019-02-12 03:41:00,7
2019-02-12 03:42:00,4
2019-02-12 03:44:00,10
2019-02-12 03:46:00,5
2019-02-12 03:48:00,8
2019-02-12 03:50:00,12
2019-02-12 03:52:00,4
2019-02-12 03:53:00,11
2019-02-12 03:54:00,5
2019-02-12 03:55:00,5
2019-02-12 03:56:00,1
2019-02-12 03:57:00,5
2019-02-12 03:58:00,5
2019-02-12 03:59:00,5
2019-02-12 04:00:00,7
2019-02-12 04:01:00,5
2019-02-12 04:02:00,4
2019-02-12 04:03:00,5
2019-02-12 04:04:00,10
2019-02-12 04:05:00,6
2019-02-12 04:07:00,5
2019-02-12 04:08:00,9
2019-02-12 04:09:00,2
2019-02-12 04:10:00,11
2019-02-12 04:11:00,4
2019-02-12 04:12:00,9
2019-02-12 04:13:00,5
2019-02-12 04:14:00,10
2019-02-12 04:15:00,5
2019-02-12 04:16:00,5
2019-02-12 04:17:00,5
2019-02-12 04:18:00,8
2019-02-12 04:19:00,5
2019-02-12 04:20:00,12
2019-02-12 04:21:00,5
2019-02-12 04:22:00,9
2019-02-12 04:24:00,10
2019-02-12 04:25:00,5
2019-02-12 04:26:00,5
2019-02-12 04:27:00,5
2019-02-12 04:28:00,8
2019-02-12 04:30:00,12
2019-02-12 04:32:00,9
2019-02-12 04:33:00,5
2019-02-12 04:34:00,10
2019-02-12 04:35:00,5
2019-02-12 04:36:00,5
2019-02-12 04:37:00,5
2019-02-12 04:38:00,3
2019-02-12 04:39:00,2
2019-02-12 04:40:00,11
2019-02-12 04:41:00,1
2019-02-12 04:42:00,9
2019-02-12 04:43:00,5
2019-02-12 04:44:00,10
2019-02-12 04:45:00,5
2019-02-12 04:46:00,5
2019-02-12 04:47:00,5
2019-02-12 04:48:00,8
2019-02-12 04:49:00,5
2019-02-12 04:50:00,12
2019-02-12 04:51:00,5
2019-02-12 04:52:00,4
2019-02-12 04:53:00,10
2019-02-12 04:54:00,10
2019-02-12 04:56:00,6
2019-02-12 04:57:00,10
2019-02-12 04:58:00,10
2019-02-12 05:00:00,7
2019-02-12 05:02:00,4
2019-02-12 05:04:00,5
2019-02-12 05:05:00,1
2019-02-12 05:08:00,3
2019-02-12 05:10:00,7
2019-02-12 05:12:00,4
2019-02-12 05:14:00,5
2019-02-12 05:18:00,3
2019-02-12 05:20:00,7
2019-02-12 05:22:00,4
2019-02-12 05:24:00,5
2019-02-12 05:28:00,3
2019-02-12 05:30:00,7
2019-02-12 05:32:00,4
2019-02-12 05:34:00,9
2019-02-12 05:38:00,3
2019-02-12 05:40:00,8
2019-02-12 05:41:00,1
2019-02-12 05:42:00,4
2019-02-12 05:44:00,5
2019-02-12 05:45:00,5
2019-02-12 05:46:00,5
2019-02-12 05:48:00,6
2019-02-12 05:49:00,14
2019-02-12 05:50:00,20
2019-02-12 05:51:00,13
2019-02-12 05:52:00,17
2019-02-12 05:53:00,7
2019-02-12 05:54:00,16
2019-02-12 05:55:00,5
2019-02-12 05:56:00,17
2019-02-12 05:57:00,12
2019-02-12 05:58:00,15
2019-02-12 05:59:00,11
2019-02-12 06:00:00,17
2019-02-12 06:01:00,2
2019-02-12 06:02:00,4
2019-02-12 06:03:00,1
2019-02-12 06:04:00,6
2019-02-12 06:07:00,4
2019-02-12 06:08:00,14
2019-02-12 06:09:00,13
2019-02-12 06:10:00,9
2019-02-12 06:12:00,4
2019-02-12 06:14:00,5
2019-02-12 06:18:00,3
2019-02-12 06:20:00,7
2019-02-12 06:22:00,4
2019-02-12 06:24:00,5
2019-02-12 06:25:00,4
2019-02-12 06:27:00,6
2019-02-12 06:28:00,4
2019-02-12 06:29:00,2
2019-02-12 06:30:00,7
2019-02-12 06:32:00,4
2019-02-12 06:34:00,5
2019-02-12 06:38:00,3
2019-02-12 06:40:00,8
2019-02-12 06:41:00,1
2019-02-12 06:42:00,4
2019-02-12 06:43:00,1
2019-02-12 06:44:00,5
2019-02-12 06:48:00,3
2019-02-12 06:50:00,7
2019-02-12 06:52:00,4
2019-02-12 06:53:00,5
2019-02-12 06:54:00,3
2019-02-12 06:55:00,2
2019-02-12 06:56:00,1
2019-02-12 06:58:00,5
2019-02-12 06:59:00,4
2019-02-12 07:00:00,7
2019-02-12 07:02:00,4
2019-02-12 07:03:00,5
2019-02-12 07:04:00,3
2019-02-12 07:05:00,3
2019-02-12 07:08:00,3
2019-02-12 07:10:00,7
2019-02-12 07:12:00,4
2019-02-12 07:14:00,3
2019-02-12 07:15:00,6
2019-02-12 07:16:00,6
2019-02-12 07:18:00,3
2019-02-12 07:20:00,7
2019-02-12 07:22:00,4
2019-02-12 07:24:00,3
2019-02-12 07:25:00,2
2019-02-12 07:28:00,3
2019-02-12 07:30:00,7
2019-02-12 07:32:00,4
2019-02-12 07:34:00,3
2019-02-12 07:35:00,2
2019-02-12 07:38:00,3
2019-02-12 07:40:00,8
2019-02-12 07:41:00,1
2019-02-12 07:42:00,4
2019-02-12 07:44:00,3
2019-02-12 07:45:00,2
2019-02-12 07:48:00,3
2019-02-12 07:49:00,5
2019-02-12 07:50:00,12
2019-02-12 07:52:00,5
2019-02-12 07:53:00,5
2019-02-12 07:54:00,3
2019-02-12 07:55:00,4
2019-02-12 07:56:00,35
2019-02-12 07:57:00,90
2019-02-12 07:58:00,10
2019-02-12 07:59:00,11
2019-02-12 08:00:00,7
2019-02-12 08:02:00,4
2019-02-12 08:03:00,1
2019-02-12 08:04:00,3
2019-02-12 08:05:00,2
2019-02-12 08:07:00,20
2019-02-12 08:08:00,8
2019-02-12 08:10:00,18
2019-02-12 08:12:00,4
2019-02-12 08:14:00,19
2019-02-12 08:15:00,19
2019-02-12 08:16:00,24
2019-02-12 08:17:00,21
2019-02-12 08:18:00,16
2019-02-12 08:19:00,16
2019-02-12 08:20:00,22
2019-02-12 08:21:00,16
2019-02-12 08:22:00,16
2019-02-12 08:23:00,3
2019-02-12 08:24:00,3
2019-02-12 08:25:00,2
2019-02-12 08:26:00,5
2019-02-12 08:28:00,8
2019-02-12 08:30:00,7
2019-02-12 08:32:00,4
2019-02-12 08:34:00,3
2019-02-12 08:35:00,2
2019-02-12 08:37:00,4
2019-02-12 08:38:00,3
2019-02-12 08:40:00,8
2019-02-12 08:41:00,1
2019-02-12 08:42:00,8
2019-02-12 08:43:00,1
2019-02-12 08:44:00,3
2019-02-12 08:45:00,2
2019-02-12 08:47:00,20
2019-02-12 08:48:00,3
2019-02-12 08:49:00,10
2019-02-12 08:50:00,7
2019-02-12 08:52:00,4
2019-02-12 08:53:00,5
2019-02-12 08:54:00,6
2019-02-12 08:55:00,2
2019-02-12 08:57:00,1
2019-02-12 08:58:00,5
2019-02-12 09:00:00,7
2019-02-12 09:02:00,4
2019-02-12 09:04:00,3
2019-02-12 09:05:00,2
2019-02-12 09:06:00,1
2019-02-12 09:08:00,3
2019-02-12 09:10:00,7
2019-02-12 09:12:00,19
2019-02-12 09:14:00,3
2019-02-12 09:15:00,2
2019-02-12 09:18:00,3
2019-02-12 09:20:00,7
2019-02-12 09:22:00,4
2019-02-12 09:24:00,3
2019-02-12 09:25:00,2
2019-02-12 09:28:00,3
2019-02-12 09:30:00,7
2019-02-12 09:32:00,4
2019-02-12 09:34:00,3
2019-02-12 09:35:00,2
2019-02-12 09:38:00,3
2019-02-12 09:40:00,8
2019-02-12 09:41:00,1
2019-02-12 09:42:00,4
2019-02-12 09:44:00,3
2019-02-12 09:45:00,2
2019-02-12 09:48:00,3
2019-02-12 09:50:00,7
2019-02-12 09:52:00,4
2019-02-12 09:53:00,5
2019-02-12 09:54:00,3
2019-02-12 09:55:00,2
2019-02-12 09:56:00,1
2019-02-12 09:58:00,5
2019-02-12 10:00:00,7
2019-02-12 10:02:00,4
2019-02-12 10:04:00,3
2019-02-12 10:05:00,6
2019-02-12 10:06:00,1
2019-02-12 10:07:00,1
2019-02-12 10:08:00,3
2019-02-12 10:10:00,7
2019-02-12 10:12:00,4
2019-02-12 10:14:00,8
2019-02-12 10:15:00,2
2019-02-12 10:16:00,5
2019-02-12 10:18:00,3
2019-02-12 10:20:00,16
2019-02-12 10:21:00,5
2019-02-12 10:22:00,9
2019-02-12 10:24:00,3
2019-02-12 10:25:00,2
2019-02-12 10:28:00,3
2019-02-12 10:30:00,7
2019-02-12 10:32:00,4
2019-02-12 10:34:00,3
2019-02-12 10:35:00,2
2019-02-12 10:38:00,3
2019-02-12 10:40:00,8
2019-02-12 10:41:00,1
2019-02-12 10:42:00,4
2019-02-12 10:44:00,3
2019-02-12 10:45:00,2
2019-02-12 10:46:00,4
2019-02-12 10:48:00,3
2019-02-12 10:50:00,7
2019-02-12 10:52:00,4
2019-02-12 10:53:00,10
2019-02-12 10:54:00,3
2019-02-12 10:55:00,2
2019-02-12 10:56:00,5
2019-02-12 10:57:00,1
2019-02-12 10:58:00,9
2019-02-12 11:00:00,7
2019-02-12 11:02:00,4
2019-02-12 11:04:00,3
2019-02-12 11:05:00,2
2019-02-12 11:06:00,1
2019-02-12 11:07:00,5
2019-02-12 11:08:00,3
2019-02-12 11:10:00,7
2019-02-12 11:12:00,13
2019-02-12 11:14:00,3
2019-02-12 11:15:00,2
2019-02-12 11:18:00,3
2019-02-12 11:19:00,5
2019-02-12 11:20:00,7
2019-02-12 11:21:00,1
2019-02-12 11:22:00,4
2019-02-12 11:24:00,3
2019-02-12 11:25:00,2
2019-02-12 11:28:00,3
2019-02-12 11:30:00,7
2019-02-12 11:32:00,4
2019-02-12 11:34:00,7
2019-02-12 11:35:00,19
2019-02-12 11:36:00,11
2019-02-12 11:37:00,9
2019-02-12 11:38:00,12
2019-02-12 11:39:00,11
2019-02-12 11:40:00,15
2019-02-12 11:41:00,12
2019-02-12 11:42:00,15
2019-02-12 11:43:00,10
2019-02-12 11:44:00,13
2019-02-12 11:45:00,12
2019-02-12 11:46:00,5
2019-02-12 11:48:00,3
2019-02-12 11:50:00,9
2019-02-12 11:51:00,10
2019-02-12 11:52:00,15
2019-02-12 11:53:00,20
2019-02-12 11:54:00,14
2019-02-12 11:55:00,11
2019-02-12 11:56:00,9
2019-02-12 11:58:00,5
2019-02-12 12:00:00,7
2019-02-12 12:02:00,4
2019-02-12 12:04:00,3
2019-02-12 12:05:00,2
2019-02-12 12:06:00,1
2019-02-12 12:08:00,3
2019-02-12 12:10:00,7
2019-02-12 12:11:00,3
2019-02-12 12:12:00,5
2019-02-12 12:14:00,3
2019-02-12 12:15:00,2
2019-02-12 12:18:00,3
2019-02-12 12:20:00,7
2019-02-12 12:22:00,4
2019-02-12 12:24:00,3
2019-02-12 12:25:00,2
2019-02-12 12:27:00,15
2019-02-12 12:28:00,8
2019-02-12 12:30:00,17
2019-02-12 12:32:00,4
2019-02-12 12:33:00,4
2019-02-12 12:34:00,3
2019-02-12 12:35:00,2
2019-02-12 12:36:00,1
2019-02-12 12:38:00,3
2019-02-12 12:40:00,8
2019-02-12 12:41:00,1
2019-02-12 12:42:00,4
2019-02-12 12:44:00,3
2019-02-12 12:45:00,6
2019-02-12 12:48:00,3
2019-02-12 12:50:00,7
2019-02-12 12:52:00,4
2019-02-12 12:53:00,5
2019-02-12 12:54:00,3
2019-02-12 12:55:00,7
2019-02-12 12:56:00,5
2019-02-12 12:58:00,5
2019-02-12 13:00:00,7
2019-02-12 13:02:00,4
2019-02-12 13:04:00,3
2019-02-12 13:05:00,2
2019-02-12 13:06:00,1
2019-02-12 13:07:00,4
2019-02-12 13:08:00,19
2019-02-12 13:10:00,17
2019-02-12 13:12:00,4
2019-02-12 13:14:00,3
2019-02-12 13:15:00,2
2019-02-12 13:18:00,3
2019-02-12 13:20:00,7
2019-02-12 13:22:00,4
2019-02-12 13:23:00,5
2019-02-12 13:24:00,5
2019-02-12 13:25:00,5
2019-02-12 13:26:00,9
2019-02-12 13:28:00,17
2019-02-12 13:29:00,9
2019-02-12 13:30:00,12
2019-02-12 13:32:00,9
2019-02-12 13:34:00,3
2019-02-12 13:35:00,2
2019-02-12 13:38:00,3
2019-02-12 13:40:00,8
2019-02-12 13:41:00,1
2019-02-12 13:42:00,4
2019-02-12 13:43:00,4
2019-02-12 13:44:00,3
2019-02-12 13:45:00,2
2019-02-12 13:48:00,7
2019-02-12 13:50:00,7
2019-02-12 13:52:00,4
2019-02-12 13:54:00,8
2019-02-12 13:55:00,2
2019-02-12 13:57:00,1
2019-02-12 13:58:00,4
2019-02-12 13:59:00,5
2019-02-12 14:00:00,7
2019-02-12 14:02:00,4
2019-02-12 14:04:00,3
2019-02-12 14:05:00,2
2019-02-12 14:08:00,4
2019-02-12 14:09:00,15
2019-02-12 14:10:00,12
2019-02-12 14:11:00,10
2019-02-12 14:12:00,4
2019-02-12 14:14:00,3
2019-02-12 14:15:00,6
2019-02-12 14:18:00,3
2019-02-12 14:20:00,7
2019-02-12 14:22:00,4
2019-02-12 14:24:00,3
2019-02-12 14:25:00,2
2019-02-12 14:28:00,3
2019-02-12 14:30:00,7
2019-02-12 14:32:00,4
2019-02-12 14:34:00,3
2019-02-12 14:35:00,2
2019-02-12 14:37:00,4
2019-02-12 14:38:00,3
2019-02-12 14:40:00,8
2019-02-12 14:41:00,1
2019-02-12 14:42:00,5
2019-02-12 14:44:00,3
2019-02-12 14:45:00,2
2019-02-12 14:47:00,1
2019-02-12 14:48:00,4
2019-02-12 14:49:00,1
2019-02-12 14:50:00,12
2019-02-12 14:51:00,1
2019-02-12 14:52:00,4
2019-02-12 14:53:00,10
2019-02-12 14:54:00,3
2019-02-12 14:55:00,2
2019-02-12 14:58:00,6
2019-02-12 15:00:00,7
2019-02-12 15:01:00,5
2019-02-12 15:02:00,4
2019-02-12 15:03:00,4
2019-02-12 15:04:00,3
2019-02-12 15:05:00,2
2019-02-12 15:06:00,4
2019-02-12 15:08:00,4
2019-02-12 15:10:00,7
2019-02-12 15:12:00,9
2019-02-12 15:14:00,27
2019-02-12 15:15:00,2
2019-02-12 15:16:00,10
2019-02-12 15:17:00,4
2019-02-12 15:18:00,3
2019-02-12 15:19:00,8
2019-02-12 15:20:00,7
2019-02-12 15:22:00,4
2019-02-12 15:23:00,4
2019-02-12 15:24:00,3
2019-02-12 15:25:00,2
2019-02-12 15:28:00,3
2019-02-12 15:30:00,7
2019-02-12 15:32:00,8
2019-02-12 15:34:00,3
2019-02-12 15:35:00,2
2019-02-12 15:38:00,3
2019-02-12 15:40:00,8
2019-02-12 15:41:00,1
2019-02-12 15:42:00,4
2019-02-12 15:44:00,3
2019-02-12 15:45:00,2
2019-02-12 15:47:00,8
2019-02-12 15:48:00,3
2019-02-12 15:49:00,5
2019-02-12 15:50:00,11
2019-02-12 15:51:00,4
2019-02-12 15:52:00,9
2019-02-12 15:53:00,10
2019-02-12 15:54:00,11
2019-02-12 15:55:00,2
2019-02-12 15:57:00,1
2019-02-12 15:58:00,9
2019-02-12 15:59:00,4
2019-02-12 16:00:00,8
2019-02-12 16:01:00,4
2019-02-12 16:02:00,14
2019-02-12 16:03:00,5
2019-02-12 16:04:00,3
2019-02-12 16:05:00,3
2019-02-12 16:06:00,14
2019-02-12 16:07:00,6
2019-02-12 16:08:00,8
2019-02-12 16:09:00,5
2019-02-12 16:10:00,7
2019-02-12 16:12:00,14
2019-02-12 16:13:00,5
2019-02-12 16:14:00,8
2019-02-12 16:15:00,7
2019-02-12 16:16:00,10
2019-02-12 16:17:00,4
2019-02-12 16:18:00,3
2019-02-12 16:19:00,10
2019-02-12 16:20:00,12
2019-02-12 16:21:00,5
2019-02-12 16:22:00,9
2019-02-12 16:23:00,5
2019-02-12 16:24:00,3
2019-02-12 16:25:00,2
2019-02-12 16:28:00,3
2019-02-12 16:30:00,7
2019-02-12 16:32:00,4
2019-02-12 16:34:00,3
2019-02-12 16:35:00,2
2019-02-12 16:36:00,5
2019-02-12 16:37:00,4
2019-02-12 16:38:00,12
2019-02-12 16:39:00,4
2019-02-12 16:40:00,8
2019-02-12 16:41:00,1
2019-02-12 16:42:00,4
2019-02-12 16:44:00,3
2019-02-12 16:45:00,2
2019-02-12 16:48:00,13
2019-02-12 16:49:00,5
2019-02-12 16:50:00,7
2019-02-12 16:52:00,4
2019-02-12 16:53:00,5
2019-02-12 16:54:00,3
2019-02-12 16:55:00,3
2019-02-12 16:57:00,2
2019-02-12 16:58:00,15
2019-02-12 17:00:00,7
2019-02-12 17:02:00,4
2019-02-12 17:04:00,3
2019-02-12 17:05:00,12
2019-02-12 17:06:00,6
2019-02-12 17:07:00,8
2019-02-12 17:08:00,4
2019-02-12 17:09:00,1
2019-02-12 17:10:00,7
2019-02-12 17:11:00,2
2019-02-12 17:12:00,5
2019-02-12 17:13:00,1
2019-02-12 17:14:00,4
2019-02-12 17:15:00,2
2019-02-12 17:16:00,1
2019-02-12 17:18:00,9
2019-02-12 17:20:00,7
2019-02-12 17:22:00,4
2019-02-12 17:24:00,3
2019-02-12 17:25:00,12
2019-02-12 17:26:00,5
2019-02-12 17:28:00,3
2019-02-12 17:30:00,7
2019-02-12 17:32:00,4
2019-02-12 17:34:00,3
2019-02-12 17:35:00,2
2019-02-12 17:38:00,3
2019-02-12 17:39:00,4
2019-02-12 17:40:00,8
2019-02-12 17:41:00,1
2019-02-12 17:42:00,4
2019-02-12 17:44:00,3
2019-02-12 17:45:00,2
2019-02-12 17:47:00,4
2019-02-12 17:48:00,3
2019-02-12 17:50:00,7
2019-02-12 17:52:00,4
2019-02-12 17:53:00,5
2019-02-12 17:54:00,3
2019-02-12 17:55:00,2
2019-02-12 17:57:00,1
2019-02-12 17:58:00,5
2019-02-12 18:00:00,7
2019-02-12 18:02:00,4
2019-02-12 18:04:00,13
2019-02-12 18:05:00,7
2019-02-12 18:06:00,11
2019-02-12 18:07:00,5
2019-02-12 18:08:00,8
2019-02-12 18:10:00,7
2019-02-12 18:12:00,4
2019-02-12 18:14:00,3
2019-02-12 18:15:00,3
2019-02-12 18:16:00,1
2019-02-12 18:18:00,3
2019-02-12 18:20:00,7
2019-02-12 18:22:00,4
2019-02-12 18:24:00,3
2019-02-12 18:25:00,2
2019-02-12 18:28:00,3
2019-02-12 18:30:00,7
2019-02-12 18:32:00,28
2019-02-12 18:34:00,13
2019-02-12 18:35:00,2
2019-02-12 18:38:00,3
2019-02-12 18:40:00,17
2019-02-12 18:41:00,1
2019-02-12 18:42:00,9
2019-02-12 18:44:00,3
2019-02-12 18:45:00,2
2019-02-12 18:48:00,3
2019-02-12 18:50:00,7
2019-02-12 18:52:00,4
2019-02-12 18:53:00,5
2019-02-12 18:54:00,3
2019-02-12 18:55:00,2
2019-02-12 18:57:00,1
2019-02-12 18:58:00,5
2019-02-12 19:00:00,7
2019-02-12 19:02:00,4
2019-02-12 19:04:00,3
2019-02-12 19:05:00,2
2019-02-12 19:06:00,1
